listing_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
9911011,1280,50961217,Shared room,,Singapore,,MK13,0,0.0,1,1.0,,14.0,,2017-05-17 09:09:16.658946,1.452652,103.822343,0101000020E61000000DC68844A1F45940FE800706103EF73F
8654673,1280,45368183,Shared room,,Singapore,,TS06,7,4.5,8,1.0,,22.0,,2017-05-17 09:09:16.656241,1.284199,103.844442,0101000020E61000009B5775560BF65940FCE42840148CF43F
17972504,1280,50034878,Shared room,,Singapore,,TS22,0,0.0,1,1.0,,20.0,,2017-05-17 09:09:16.654061,1.283265,103.842014,0101000020E61000008C31B08EE3F55940809F71E14088F43F
13905147,1280,81373064,Shared room,,Singapore,,TS07,1,0.0,10,1.0,,27.0,,2017-05-17 09:09:16.651307,1.288659,103.846724,0101000020E6100000402FDCB930F6594014234BE6589EF43F
10479544,1280,47611818,Shared room,,Singapore,,TS11,20,4.5,4,1.0,,20.0,,2017-05-17 09:09:16.610971,1.298204,103.852303,0101000020E610000018D2E1218CF659400795B88E71C5F43F
7811392,1280,28809566,Shared room,,Singapore,,MK13,1,0.0,1,1.0,,33.0,,2017-05-17 09:09:16.598332,1.4401,103.824772,0101000020E610000004AA7F10C9F459407B832F4CA60AF73F
16830539,1280,63448912,Shared room,,Singapore,,TS07,2,0.0,1,1.0,,16.0,,2017-05-17 09:09:16.593185,1.287688,103.846781,0101000020E6100000F277EFA831F65940F33977BB5E9AF43F
7118763,1280,32946900,Shared room,,Singapore,,MK01,0,0.0,2,1.0,,32.0,,2017-05-17 09:09:16.590077,1.271728,103.822319,0101000020E610000048F8DEDFA0F4594012859675FF58F43F
5289692,1280,27392893,Shared room,,Singapore,,MK01,5,5.0,16,1.0,,20.0,,2017-05-17 09:09:16.587341,1.278465,103.8305,0101000020E6100000FED478E926F559404D4A41B79774F43F
7794176,1280,28809566,Shared room,,Singapore,,MK19,1,0.0,1,1.0,,33.0,,2017-05-17 09:09:16.560343,1.440211,103.82528,0101000020E6100000BF823463D1F45940696E85B01A0BF73F
14750235,1280,91165081,Shared room,,Singapore,,MK24,0,0.0,3,1.0,,20.0,,2017-05-17 09:09:14.725504,1.314674,103.882077,0101000020E610000071E316F373F859408F6CAE9AE708F53F
12509715,1280,42072421,Shared room,,Singapore,,TS08,0,0.0,4,1.0,,19.0,,2017-05-17 09:09:14.722674,1.287648,103.84179,0101000020E610000064062AE3DFF559402C280CCA349AF43F
16524551,1280,100353323,Shared room,,Singapore,,TS06,3,5.0,10,1.0,,19.0,,2017-05-17 09:09:14.720280,1.283529,103.844319,0101000020E61000000D198F5209F65940397B67B45589F43F
4740061,1280,4256487,Shared room,,Singapore,,TS06,3,3.5,8,1.0,,27.0,,2017-05-17 09:09:14.717880,1.283257,103.845538,0101000020E61000009E616A4B1DF6594025CFF57D3888F43F
6946972,1280,28809566,Shared room,,Singapore,,MK13,3,4.5,1,1.0,,33.0,,2017-05-17 09:09:14.713845,1.441446,103.82342,0101000020E6100000D4B7CCE9B2F4594044334FAE2910F73F
3717196,1280,17526618,Shared room,,Singapore,,TS03,17,4.0,16,1.0,,22.0,,2017-05-17 09:09:14.703594,1.281064,103.845171,0101000020E6100000C4211B4817F65940BD5301F73C7FF43F
3545270,1280,15745786,Shared room,,Singapore,,TS07,36,4.5,8,1.0,,25.0,,2017-05-17 09:09:14.692485,1.287425,103.84814,0101000020E61000007C9BFEEC47F6594045D8F0F44A99F43F
5980604,1280,27392893,Shared room,,Singapore,,MK01,3,4.5,16,1.0,,21.0,,2017-05-17 09:09:14.690345,1.27696,103.831631,0101000020E6100000BFD53A7139F5594075CDE49B6D6EF43F
15362734,1280,56945579,Shared room,,Singapore,,TS09,24,5.0,6,1.0,,13.0,,2017-05-17 09:09:14.687558,1.290859,103.844263,0101000020E6100000438EAD6708F65940CBF44BC45BA7F43F
9974799,1280,51130590,Shared room,,Singapore,,TS16,3,4.5,12,1.0,,21.0,,2017-05-17 09:09:14.685200,1.306042,103.85686,0101000020E6100000095053CBD6F65940293DD34B8CE5F43F
9910891,1280,50960671,Shared room,,Singapore,,TS04,17,5.0,16,1.0,,37.0,,2017-05-17 09:09:14.683238,1.286596,103.850513,0101000020E6100000AAF413CE6EF6594073A1F2AFE595F43F
10030160,1280,46545593,Shared room,,Singapore,,TS17,6,4.0,16,1.0,,14.0,,2017-05-17 09:09:14.672697,1.310503,103.860934,0101000020E6100000ED80EB8A19F759404DF564FED1F7F43F
3990847,1280,17320382,Shared room,,Singapore,,MK05,1,0.0,1,1.0,,31.0,,2017-05-17 09:09:14.669785,1.337203,103.736064,0101000020E6100000D4F02DAC1BEF594035CF11F92E65F53F
9669437,1280,49968561,Shared room,,Singapore,,MK03,1,0.0,1,1.0,,19.0,,2017-05-17 09:09:14.667106,1.288203,103.7925,0101000020E61000001F85EB51B8F25940D3BEB9BF7A9CF43F
4933616,1280,25418061,Shared room,,Singapore,,TS06,0,0.0,5,1.0,,19.0,,2017-05-17 09:09:14.664378,1.28508,103.842919,0101000020E6100000548B8862F2F559401DE6CB0BB08FF43F
12294297,1280,66270559,Shared room,,Singapore,,MK24,0,0.0,2,1.0,,24.0,,2017-05-17 09:09:14.661220,1.316231,103.871987,0101000020E610000061E28FA2CEF75940B7B3AF3C480FF53F
16784026,1280,24970997,Shared room,,Singapore,,MK18,2,0.0,2,1.0,,33.0,,2017-05-17 09:09:14.627160,1.355643,103.866568,0101000020E6100000A6F0A0D975F759403DD2E0B6B6B0F53F
6269622,1280,6954638,Shared room,,Singapore,,MK03,2,0.0,1,1.0,,19.0,,2017-05-17 09:09:14.601736,1.29154,103.768909,0101000020E6100000672618CE35F159400A9DD7D825AAF43F
17333406,1280,378136,Shared room,,Singapore,,MK26,1,0.0,2,1.0,,14.0,,2017-05-17 09:09:12.860744,1.303224,103.905454,0101000020E6100000138255F5F2F95940FFCBB56801DAF43F
1101614,1280,4256487,Shared room,,Singapore,,TS03,5,4.0,4,1.0,,37.0,,2017-05-17 09:09:12.858030,1.282731,103.846292,0101000020E610000074B7EBA529F65940C80BE9F01086F43F
13434704,1280,76107460,Shared room,,Singapore,,MK17,0,0.0,1,1.0,,13.0,,2017-05-17 09:09:12.802320,1.324891,103.863348,0101000020E61000004A44F81741F759405C3CBCE7C032F53F
11517278,1280,60709858,Shared room,,Singapore,,MK06,0,0.0,1,1.0,,30.0,,2017-05-17 09:09:12.786598,1.34697,103.722119,0101000020E61000007F349C3237EE594005172B6A308DF53F
14432097,1280,87411537,Shared room,,Singapore,,TS06,4,4.5,10,1.0,,28.0,,2017-05-17 09:09:10.833204,1.283848,103.845245,0101000020E6100000E2067C7E18F65940658F5033A48AF43F
12804511,1280,60351996,Shared room,,Singapore,,MK10,0,0.0,1,1.0,,19.0,,2017-05-17 09:09:09.498143,1.366909,103.746573,0101000020E6100000E7C41EDAC7EF5940A1BAB9F8DBDEF53F
17562708,1280,66697452,Shared room,,Singapore,,TS17,4,4.5,8,1.0,,13.0,,2017-05-17 09:09:09.495469,1.31026,103.861486,0101000020E61000008FFD2C9622F75940821C9430D3F6F43F
8196454,1280,43228625,Shared room,,Singapore,,TS12,9,4.5,1,1.0,,27.0,,2017-05-17 09:09:09.493413,1.30338,103.850742,0101000020E61000005AD5928E72F65940ED2AA4FCA4DAF43F
16900760,1280,112803741,Shared room,,Singapore,,MK03,0,0.0,3,1.0,,33.0,,2017-05-17 09:09:09.490563,1.300251,103.797243,0101000020E6100000C1FD800706F35940F37519FED3CDF43F
8620189,1280,44803514,Shared room,,Singapore,,TS18,27,4.5,10,1.0,,14.0,,2017-05-17 09:09:09.483076,1.315799,103.857199,0101000020E61000007DCA3159DCF6594087C09140830DF53F
16265430,1280,87624780,Shared room,,Singapore,,MK18,0,0.0,2,1.0,,22.0,,2017-05-17 09:09:09.480161,1.376286,103.827604,0101000020E61000007B82C476F7F459401E15FF774405F63F
9963606,1280,51130590,Shared room,,Singapore,,TS16,20,3.5,6,1.0,,19.0,,2017-05-17 09:09:09.475833,1.307535,103.856936,0101000020E6100000F7B0170AD8F659407901F6D1A9EBF43F
14412251,1280,87731750,Shared room,,Singapore,,TS17,2,0.0,12,1.0,,14.0,,2017-05-17 09:09:09.473503,1.314581,103.858954,0101000020E61000002DB1321AF9F659406E162F168608F53F
17558841,1280,3132104,Shared room,,Singapore,,TS24,1,0.0,1,1.0,,41.0,,2017-05-17 09:09:09.462604,1.293277,103.83012,0101000020E61000005AF0A2AF20F5594031B43A3943B1F43F
10040969,1280,46545593,Shared room,,Singapore,,TS17,28,4.5,2,1.0,,30.0,,2017-05-17 09:09:09.460554,1.310881,103.861171,0101000020E6100000DF50F86C1DF75940172AFF5A5EF9F43F
14605085,1280,87411537,Shared room,,Singapore,,TS06,14,4.5,10,1.0,,28.0,,2017-05-17 09:09:09.445589,1.283624,103.843743,0101000020E6100000A7CEA3E2FFF5594072C5C551B989F43F
16065934,1280,50960671,Shared room,,Singapore,,TS18,1,0.0,16,1.0,,28.0,,2017-05-17 09:09:09.392417,1.314641,103.856976,0101000020E61000003E5DDDB1D8F6594018B14F00C508F53F
18183444,1280,94490960,Shared room,,Singapore,,MK04,0,0.0,1,1.0,,14.0,,2017-05-17 09:09:07.783329,1.310374,103.795182,0101000020E61000008B170B43E4F25940927538BA4AF7F43F
10023519,1280,46545593,Shared room,,Singapore,,TS17,17,4.5,16,1.0,,14.0,,2017-05-17 09:09:07.780395,1.310276,103.860291,0101000020E6100000C382FB010FF7594038BD8BF7E3F6F43F
3639516,1280,17526618,Shared room,,Singapore,,TS06,114,4.5,16,1.0,,22.0,,2017-05-17 09:09:07.777214,1.283537,103.843445,0101000020E610000062BEBC00FBF55940944BE3175E89F43F
10007970,1280,50960671,Shared room,,Singapore,,TS04,40,4.5,16,1.0,,33.0,,2017-05-17 09:09:07.773501,1.28653,103.84851,0101000020E61000000E15E3FC4DF65940842A357BA095F43F
1678755,1280,8881470,Shared room,,Singapore,,TS08,38,4.5,1,1.0,,37.0,,2017-05-17 09:09:07.734794,1.284666,103.843274,0101000020E61000004BE48233F8F55940BA8784EFFD8DF43F
4740114,1280,4256487,Shared room,,Singapore,,TS03,9,3.5,10,1.0,,25.0,,2017-05-17 09:09:07.712545,1.282257,103.845509,0101000020E610000051DEC7D11CF65940BA1281EA1F84F43F
10040456,1280,46545593,Shared room,,Singapore,,TS17,4,4.5,1,1.0,,14.0,,2017-05-17 09:09:07.708490,1.311386,103.860023,0101000020E6100000B3B3E89D0AF7594085EAE6E26FFBF43F
18604807,1280,123754907,Shared room,,Singapore,,TS27,0,0.0,1,1.0,,15.0,,2017-05-17 09:09:07.693859,1.309151,103.835284,0101000020E6100000D0B7054B75F559404069A85148F2F43F
9208485,1280,10861133,Shared room,,Singapore,,TS17,5,3.5,8,1.0,,15.0,,2017-05-17 09:09:07.682912,1.314506,103.858571,0101000020E6100000D192C7D3F2F65940195586713708F53F
13677001,1280,44803514,Shared room,,Singapore,,TS18,11,4.5,10,1.0,,15.0,,2017-05-17 09:09:07.680064,1.316641,103.857072,0101000020E61000004F948444DAF65940ED293927F610F53F
12345284,1280,65679130,Shared room,,Singapore,,TS17,45,4.5,1,1.0,,22.0,,2017-05-17 09:09:07.669710,1.310584,103.857899,0101000020E61000005A1135D1E7F65940E692AAED26F8F43F
17562117,1280,66697452,Shared room,,Singapore,,TS17,1,0.0,8,1.0,,14.0,,2017-05-17 09:09:07.659275,1.310529,103.861186,0101000020E61000007A71E2AB1DF75940755AB741EDF7F43F
9054629,1280,46052159,Shared room,,Singapore,,TS04,11,4.5,1,1.0,,37.0,,2017-05-17 09:09:07.655633,1.285975,103.849818,0101000020E61000005663096B63F65940DE9387855A93F43F
10020663,1280,46545593,Shared room,,Singapore,,TS17,11,4.0,16,1.0,,14.0,,2017-05-17 09:09:07.608878,1.310849,103.859423,0101000020E6100000899B53C900F75940ABE80FCD3CF9F43F
18656389,1280,97053568,Shared room,,Singapore,,TS07,0,0.0,14,1.0,,20.0,,2017-05-17 09:09:06.291563,1.287876,103.846786,0101000020E61000007B2DE8BD31F659404DDA54DD239BF43F
17563272,1280,66697452,Shared room,,Singapore,,TS17,0,0.0,16,1.0,,14.0,,2017-05-17 09:09:06.280937,1.310485,103.859922,0101000020E610000019C748F608F7594080608E1EBFF7F43F
16964241,1280,100353323,Shared room,,Singapore,,TS06,12,4.0,10,1.0,,15.0,,2017-05-17 09:09:06.265540,1.282857,103.84467,0101000020E6100000637AC2120FF65940601DC70F9586F43F
8995193,1280,44803514,Shared room,,Singapore,,TS18,2,0.0,12,1.0,,15.0,,2017-05-17 09:09:06.223636,1.316731,103.857722,0101000020E6100000D2C3D0EAE4F65940ED116A865411F53F
15905849,1280,103099105,Shared room,,Singapore,,TS03,2,0.0,16,1.0,,27.0,,2017-05-17 09:09:06.185596,1.279922,103.844829,0101000020E6100000986DA7AD11F6594004E5B67D8F7AF43F
11492254,1280,60361566,Shared room,,Singapore,,MK10,12,4.5,1,1.0,,29.0,,2017-05-17 09:09:06.178900,1.350847,103.754883,0101000020E61000009C53C90050F0594038656EBE119DF53F
9974607,1280,51130590,Shared room,,Singapore,,TS16,24,4.0,8,1.0,,18.0,,2017-05-17 09:09:06.168667,1.305768,103.855832,0101000020E6100000B3B794F3C5F65940FE9C82FC6CE4F43F
14489733,1280,87731750,Shared room,,Singapore,,TS17,3,4.5,12,1.0,,14.0,,2017-05-17 09:09:06.166143,1.31483,103.859609,0101000020E61000003A9677D503F759407DCB9C2E8B09F53F
1921855,1280,4256487,Shared room,,Singapore,,TS06,19,4.0,8,1.0,,27.0,,2017-05-17 09:09:06.162445,1.282712,103.844687,0101000020E6100000CE16105A0FF65940F0FCA204FD85F43F
12526548,1280,66697452,Shared room,,Singapore,,TS17,0,0.0,2,1.0,,32.0,,2017-05-17 09:09:06.159501,1.311919,103.861323,0101000020E6100000BA1281EA1FF75940320400C79EFDF43F
17807302,1280,88345245,Shared room,,Singapore,,MK17,1,0.0,2,1.0,,33.0,,2017-05-17 09:09:06.157065,1.351992,103.873678,0101000020E6100000054F2157EAF759401442075DC2A1F53F
14686978,1280,91310347,Shared room,,Singapore,,MK24,0,0.0,1,1.0,,16.0,,2017-05-17 09:09:06.152971,1.318649,103.878348,0101000020E610000073A087DA36F859401D739EB12F19F53F
8196359,1280,43228625,Shared room,,Singapore,,TS19,2,0.0,1,1.0,,25.0,,2017-05-17 09:09:06.149346,1.304755,103.849615,0101000020E61000003ACC971760F6594000AE64C746E0F43F
9866970,1280,50158481,Shared room,,Singapore,,TS17,4,5.0,1,1.0,,25.0,,2017-05-17 09:09:04.152436,1.312318,103.861784,0101000020E6100000D40D147827F75940EB3BBF2841FFF43F
14599317,1280,87411537,Shared room,,Singapore,,TS06,4,4.5,10,1.0,,28.0,,2017-05-17 09:09:04.149811,1.283697,103.845607,0101000020E61000003291D26C1EF65940B0928FDD058AF43F
9403596,1280,10861133,Shared room,,Singapore,,TS17,8,4.5,8,1.0,,16.0,,2017-05-17 09:09:04.144429,1.314489,103.858959,0101000020E6100000B6662B2FF9F65940583A1F9E2508F53F
14381353,1280,87411537,Shared room,,Singapore,,TS06,26,4.5,10,1.0,,28.0,,2017-05-17 09:09:04.132109,1.283531,103.845802,0101000020E61000000D39B69E21F65940506F46CD5789F43F
8897560,1280,46545593,Shared room,,Singapore,,TS17,27,4.0,16,1.0,,14.0,,2017-05-17 09:09:04.128997,1.312512,103.860227,0101000020E6100000B7088CF50DF7594088B839950C00F53F
12365867,1280,65679130,Shared room,,Singapore,,TS17,7,4.0,16,1.0,,22.0,,2017-05-17 09:09:04.126006,1.309097,103.859198,0101000020E610000079B29B19FDF65940DAAA24B20FF2F43F
9519289,1280,44803514,Shared room,,Singapore,,TS18,19,4.5,10,1.0,,15.0,,2017-05-17 09:09:04.123555,1.315403,103.856922,0101000020E6100000444E5FCFD7F65940F1F62004E40BF53F
16183428,1280,46545593,Shared room,,Singapore,,TS17,1,0.0,16,1.0,,30.0,,2017-05-17 09:09:04.121149,1.311919,103.860882,0101000020E6100000C4EDD0B018F75940320400C79EFDF43F
17564997,1280,66697452,Shared room,,Singapore,,TS17,1,0.0,4,1.0,,14.0,,2017-05-17 09:09:04.118512,1.311977,103.859979,0101000020E6100000CB0F5CE509F75940C5AA4198DBFDF43F
9321841,1280,10861133,Shared room,,Singapore,,TS17,9,4.5,6,1.0,,16.0,,2017-05-17 09:09:04.114906,1.314009,103.858803,0101000020E61000003AADDBA0F6F6594006651A4D2E06F53F
1921870,1280,4256487,Shared room,,Singapore,,TS03,26,4.5,6,1.0,,28.0,,2017-05-17 09:09:04.111812,1.28214,103.84696,0101000020E61000004A41B79734F65940884B8E3BA583F43F
12366958,1280,65679130,Shared room,,Singapore,,TS17,16,4.5,10,1.0,,22.0,,2017-05-17 09:09:04.108830,1.310514,103.857547,0101000020E61000001BF2CF0CE2F65940CA332F87DDF7F43F
9915648,1280,46545593,Shared room,,Singapore,,TS17,16,4.5,16,1.0,,14.0,,2017-05-17 09:09:04.100160,1.310904,103.861068,0101000020E610000075E8F4BC1BF759401D21037976F9F43F
10027442,1280,46545593,Shared room,,Singapore,,TS17,20,4.5,16,1.0,,14.0,,2017-05-17 09:09:04.069823,1.310105,103.859562,0101000020E610000099B8551003F75940A03715A930F6F43F
9358969,1280,10861133,Shared room,,Singapore,,TS17,2,0.0,8,1.0,,16.0,,2017-05-17 09:09:04.057517,1.314715,103.859035,0101000020E6100000A4C7EF6DFAF6594062F888981209F53F
10021140,1280,46545593,Shared room,,Singapore,,TS17,7,4.0,2,1.0,,30.0,,2017-05-17 09:09:04.055083,1.31178,103.861688,0101000020E6100000C3D66CE525F7594005C078060DFDF43F
13676624,1280,44803514,Shared room,,Singapore,,TS18,15,4.5,10,1.0,,14.0,,2017-05-17 09:09:02.573907,1.316608,103.857166,0101000020E6100000904FC8CEDBF65940766EDA8CD310F53F
13564679,1280,78041457,Shared room,,Singapore,,MK24,0,0.0,2,1.0,,33.0,,2017-05-17 09:09:02.571682,1.31653,103.890193,0101000020E610000033880FECF8F85940FF3EE3C28110F53F
15345603,1280,87731750,Shared room,,Singapore,,TS17,0,0.0,6,1.0,,16.0,,2017-05-17 09:09:02.568152,1.315398,103.859803,0101000020E61000002C80290307F75940B894F3C5DE0BF53F
10041012,1280,46545593,Shared room,,Singapore,,TS17,13,4.5,16,1.0,,30.0,,2017-05-17 09:09:02.565033,1.310786,103.861711,0101000020E61000009FE6E44526F75940DFDFA0BDFAF8F43F
9866917,1280,50158481,Shared room,,Singapore,,TS17,37,5.0,1,1.0,,25.0,,2017-05-17 09:09:02.561751,1.312841,103.860895,0101000020E61000008E9257E718F7594025917D906501F53F
10021610,1280,46545593,Shared room,,Singapore,,TS17,4,4.0,16,1.0,,14.0,,2017-05-17 09:09:02.559035,1.311959,103.861854,0101000020E610000050FBAD9D28F75940F9156BB8C8FDF43F
16831020,1280,63448912,Shared room,,Singapore,,TS07,0,0.0,1,1.0,,22.0,,2017-05-17 09:09:02.555414,1.287163,103.846864,0101000020E6100000390A100533F65940A2F0D93A3898F43F
4069756,1280,17526618,Shared room,,Singapore,,TS05,13,4.5,16,1.0,,22.0,,2017-05-17 09:09:02.550044,1.281769,103.843594,0101000020E61000008446B071FDF559400D6D00362082F43F
17630587,1280,47611818,Shared room,,Singapore,,TS11,0,0.0,4,1.0,,27.0,,2017-05-17 09:09:02.547613,1.295085,103.855233,0101000020E6100000705D3123BCF659407FA4880CABB8F43F
3142075,1280,10861133,Shared room,,Singapore,,TS17,5,4.5,6,1.0,,15.0,,2017-05-17 09:09:02.544857,1.314716,103.860225,0101000020E6100000E78C28ED0DF759406D72F8A41309F53F
18366453,1280,127163397,Shared room,,Singapore,,MK01,0,0.0,1,1.0,,22.0,,2017-05-17 09:09:02.530048,1.285382,103.827614,0101000020E61000008DEDB5A0F7F4594087DF4DB7EC90F43F
17546294,1280,100378994,Shared room,,Singapore,,MK05,0,0.0,1,1.0,,24.0,,2017-05-17 09:09:02.525253,1.342937,103.744859,0101000020E6100000674815C5ABEF5940E469F981AB7CF53F
10020690,1280,46545593,Shared room,,Singapore,,TS17,11,4.5,16,1.0,,30.0,,2017-05-17 09:09:02.522249,1.310528,103.86147,0101000020E61000000C1F115322F7594069E04735ECF7F43F
14489662,1280,87731750,Shared room,,Singapore,,TS17,0,0.0,6,1.0,,14.0,,2017-05-17 09:09:02.519405,1.314663,103.859913,0101000020E6100000F01989D008F75940122EE411DC08F53F
14679653,1280,87731750,Shared room,,Singapore,,TS17,3,4.5,12,1.0,,14.0,,2017-05-17 09:09:02.516659,1.314786,103.85983,0101000020E6100000A987687407F7594089D1730B5D09F53F
9866651,1280,50158481,Shared room,,Singapore,,TS17,4,5.0,1,1.0,,25.0,,2017-05-17 09:09:02.489730,1.312903,103.861456,0101000020E61000005ABC581822F75940E61F7D93A601F53F
9683612,1280,43228625,Shared room,,Singapore,,TS12,4,4.5,1,1.0,,22.0,,2017-05-17 09:09:00.863294,1.303658,103.850966,0101000020E61000008200193A76F6594046B3B27DC8DBF43F
8345350,1280,43228625,Shared room,,Singapore,,TS12,40,4.0,1,1.0,,21.0,,2017-05-17 09:09:00.860710,1.30352,103.850564,0101000020E6100000EBC9FCA36FF6594025E99AC937DBF43F
9949544,1280,51130590,Shared room,,Singapore,,TS16,37,4.0,16,1.0,,16.0,,2017-05-17 09:09:00.857723,1.307379,103.855969,0101000020E6100000F3583332C8F659408CA2073E06EBF43F
8620352,1280,44803514,Shared room,,Singapore,,TS18,53,4.5,10,1.0,,15.0,,2017-05-17 09:09:00.840118,1.316629,103.857203,0101000020E61000001EC2F869DCF659406571FF91E910F53F
9716208,1280,50158481,Shared room,,Singapore,,TS17,51,5.0,1,1.0,,25.0,,2017-05-17 09:09:00.837487,1.31153,103.859841,0101000020E6100000A3B08BA207F75940EB909BE106FCF43F
17672050,1280,117765997,Shared room,,Singapore,,TS17,3,4.5,16,1.0,,15.0,,2017-05-17 09:09:00.809264,1.31092,103.860365,0101000020E6100000E0675C3810F75940D3C1FA3F87F9F43F
16799678,1280,72633689,Shared room,,Singapore,,TS22,3,5.0,1,1.0,,22.0,,2017-05-17 09:09:00.802972,1.285228,103.840132,0101000020E6100000AD1402B9C4F55940B0743E3C4B90F43F
12906756,1280,70735637,Shared room,,Singapore,,TS05,4,5.0,1,1.0,,26.0,,2017-05-17 09:09:00.799968,1.281102,103.842868,0101000020E610000013B69F8CF1F559406D718DCF647FF43F
17910183,1280,23927017,Shared room,,Singapore,,MK24,1,0.0,6,1.0,,18.0,,2017-05-17 09:09:00.796703,1.316807,103.884423,0101000020E61000002235ED629AF859404D4D8237A411F53F
18204007,1280,125481508,Shared room,,Singapore,,MK05,0,0.0,1,1.0,,28.0,,2017-05-17 09:09:00.787009,1.344196,103.743565,0101000020E6100000D15CA79196EF5940CF9F36AAD381F53F
17805144,1280,6954638,Shared room,,Singapore,,MK03,0,0.0,1,1.0,,14.0,,2017-05-17 09:09:00.784801,1.29218,103.767956,0101000020E61000001631EC3026F1594078B988EFC4ACF43F
15792207,1280,76268406,Shared room,,Singapore,,TS14,6,4.5,16,1.0,,15.0,,2017-05-17 09:09:00.782036,1.30241,103.86023,0101000020E6100000704221020EF75940D8BB3FDEABD6F43F
16916923,1280,43043281,Shared room,,Singapore,,MK26,3,4.5,1,1.0,,13.0,,2017-05-17 09:09:00.779680,1.314989,103.898568,0101000020E6100000DB4E5B2382F959408D98D9E7310AF53F
16813372,1280,63448912,Shared room,,Singapore,,TS07,5,4.5,1,1.0,,22.0,,2017-05-17 09:09:00.777332,1.288096,103.846247,0101000020E6100000A4552DE928F6594012BC218D0A9CF43F
14020243,1280,66697452,Shared room,,Singapore,,TS17,16,4.0,8,1.0,,13.0,,2017-05-17 09:09:00.774782,1.311418,103.860986,0101000020E6100000161406651AF75940F12BD67091FBF43F
14332483,1280,87731750,Shared room,,Singapore,,TS17,5,4.5,6,1.0,,16.0,,2017-05-17 09:09:00.771855,1.316067,103.860233,0101000020E6100000287CB60E0EF759406F8445459C0EF53F
18625557,1280,125498368,Shared room,,Singapore,,MK05,0,0.0,4,1.0,,13.0,,2017-05-17 09:09:00.768994,1.341199,103.756695,0101000020E6100000FD82DDB06DF05940B2D826158D75F53F
3651408,1280,17526618,Shared room,,Singapore,,TS06,129,4.5,16,1.0,,22.0,,2017-05-17 09:08:59.262032,1.282842,103.843379,0101000020E610000086C8E9EBF9F55940B6F63E558586F43F
17320510,1280,7686121,Shared room,,Singapore,,MK27,0,0.0,1,1.0,,37.0,,2017-05-17 09:08:59.259827,1.326799,103.945627,0101000020E6100000BCCD1B2785FC59401BD99596913AF53F
808927,1280,4256487,Shared room,,Singapore,,TS03,90,4.0,10,1.0,,25.0,,2017-05-17 09:08:59.257098,1.282669,103.846739,0101000020E6100000DB4FC6F830F65940077DE9EDCF85F43F
16274806,1280,1889025,Shared room,,Singapore,,TS16,3,4.5,1,1.0,,24.0,,2017-05-17 09:08:59.254563,1.308639,103.856229,0101000020E6100000C138B874CCF659408352B4722FF0F43F
13564613,1280,78041457,Shared room,,Singapore,,MK24,0,0.0,1,1.0,,33.0,,2017-05-17 09:08:59.251709,1.317536,103.891457,0101000020E61000009432A9A10DF95940AED7F4A0A014F53F
9288135,1280,48229188,Shared room,,Singapore,,TS17,67,3.5,16,1.0,,14.0,,2017-05-17 09:08:59.241195,1.311302,103.857676,0101000020E61000001AA4E029E4F65940CADE52CE17FBF43F
12366194,1280,65679130,Shared room,,Singapore,,TS17,24,4.0,1,1.0,,20.0,,2017-05-17 09:08:59.238316,1.31051,103.857237,0101000020E6100000F4FA93F8DCF659409D4B7155D9F7F43F
10478373,1280,47611818,Shared room,,Singapore,,TS12,34,4.5,4,1.0,,21.0,,2017-05-17 09:08:59.235364,1.300437,103.851726,0101000020E6100000C9C9C4AD82F659403622180797CEF43F
